score,review,user,w_date
9,"°ü¶÷°´ÇÑ±¹¿¡¼­ ÃÔ¿µÇß´Ù°í ÇÏ´Ï ´õ °ü½ÉÀÌ °¡¼­ ¿­½ÉÈ÷ °ü¶÷Çß³×¿ä, Àë³ª¿ä.. ^^  ",µ¹°í·¡(choi****),2015.05.21 17:30
10,°ü¶÷°´Àç¹ÕÀ½ÁøÂ¥Àç¹ÌÀÖÀ½¤»  ,ÀÌÁØÇõ(dbrr****),2015.05.21 17:25
8,°ü¶÷°´±â´ë°¡ ³Ê¹« ¸¹¾Æ¼­ Á¤¸» ¿ì¿Í ¹ÌÄ¡°Ô Àç¹Õ´Ù´Â ¾Æ´ÏÁö¸¸Àç¹Õ¾î¿ä ÀÌ¸¸ÇÏ¸é Àç¹ÕÁö ´õ ¹Ù¶ó´Â °Ô ¹®Á¦ÀÓ ¤¾  ,º§¸®½º(bell****),2015.05.21 17:24
7,°ü¶÷°´¾îº¥Àú½º¿¡ ³ª¿À´Â ÀÎ¹°µéÀÇ ÀüÆíÀ» ¾Èº¸°í º»´Ù¸é Ã³À½¿¡ »ìÂ¦ ÀÌÇØ°¡ ¾È°¥ ¼ö ÀÖ¾î¿ä! ÇÏÁö¸¸ Àç¹Ô°Ô ºÃ½À´Ï´Ù ÀÎ¹°µé Áß°£Áß°£ ÇÏ´Â Á¶Å©µµ Àç¹Ô°í Áß°£¿¡ ¼­¿ï Ç³°æ ³ª¿Ã ¶§ ½Å±âÇØ¿ä ¸¶À½ ÆíÈ÷ º¼ ¼ö ÀÖ´Â ¿µÈ­°°¾Æ¿ä  ,HWANG(cow3****),2015.05.21 16:59
10,°ü¶÷°´¿Í¾Æ¾Æ¿ì¾Æ¿ì¾ÆÀç¹ÌÁü  ,gusa****,2015.05.21 16:57
6,°ü¶÷°´°³ÀÎÀûÀ¸·Ð ±â´ëÇß´ø°Í¸¸Å­Àº º°·Î¿´¾î¿ä. ¾îº¥Àú½º1¶§´Â Á¤¸» Àç¹Õ°Ô ºÃ´Âµ¥ ÀÌ¹øÆíÀº ¸ôÀÔÀÌ Àß ¾ÈµÇ³×¿ä.  ,Choi(han7****),2015.05.21 16:56
8,°ü¶÷°´Àë³ª¿äÀë³ª¿äÀë³ª¿äÀë³ª¿ä  ,hh8460(hyun****),2015.05.21 16:56
10,°ü¶÷°´Àç¹Õ°Ô Àß ºÃ¾î¿ä ´ë¹Ú Èï¹ÌÁøÁø  ,°¡·¡¶±(qhsh****),2015.05.21 16:53
10,°ü¶÷°´¾îº¥Á®½º Á¦¸ñ¸¸ µé¾îµµ ¼³·»´Ù  ,Á¶¾Æ¿ë(ahyo****),2015.05.21 16:50
7,°ü¶÷°´Á¶¿À¿À¿À±Ý Áö·çÇÔ ±Û°íÀ¢¸¸ÇÏ¸é 3d¸»°í 2d·Îº¸¼À  ,³ª´ÂÃµÀç´Ô(osti****),2015.05.21 16:50
10,°ü¶÷°´Àç¹ÌÀÖ¾î¿äÀç¹ÌÀÖ¾î¿äÀç¹ÌÀÖ¾î¿ä  ,leeh****,2015.05.21 16:41
10,1Æíº¸´Ù ÈÎ¾À Àç¹Õ¤¾¤¾  ,kite****,2015.05.21 16:33
9,°ü¶÷°´Àç¹ÌÀÖ¾ú´Ù^^¾Æºü¶ûº¸´Ï´õ¿íÀç¹ÌÀÖ¾ú´Ù  ,ppjp****,2015.05.21 16:32
10,°ü¶÷°´ÀüÀÛÀº¸øºÃÁö¸¸º¼°Ô¾ø¾î¼­ºÃ´Â°ÉÈÄÈ¸ÇÒÁ¤µµ·ÎÀëÀÖ°ÔºÃ´Ù  ,yjw8****,2015.05.21 16:28
10,°ü¶÷°´°Á ±×Àú±×·³ 2d·Î º¸´Â°Ô ´õ ³ªÀ»µí  ,±è¹üÁØ(bumj****),2015.05.21 16:25
10,°ü¶÷°´±Â±Â±Â ²ÜÀë ¿ÏÀüÀç¹Ô¾î¿ä ¤Ð¤Ì  ,shoc****,2015.05.21 15:50
10,°ü¶÷°´´«È£°»¿ÏÀü²ÜÀëÀÌÀÌ¿ë¤¾¤¾  ,È£¿Ë¸¸(9293****),2015.05.21 15:49
8,°ü¶÷°´±×Àú±×·³¿µÈ­º¸´Ù°¡Áß°£¿¡ÀäÀ½  ,ÁøÇô±á(ljh8****),2015.05.21 15:48
7,Àç¹Õ±ä ÇØµµ ·ÎÅ°°¡ ±×¸³´Ù  ,raisonB(park****),2015.05.21 15:41
9,°ü¶÷°´º¼°Å¸®´Â ÇÏ³ª´Â ºÐ¸í ¸¹½À´Ï´Ù.  ,poin****,2015.05.21 15:39
10,°ü¶÷°´²ÜÀëÀÔ´Ï´Ù ²ÜÀë²ÜÀë²Ù¿ïÀë  ,four****,2015.05.21 15:35
10,°ü¶÷°´ÃÖ°í¿ª½ÃÃÖ°í ´ç¿¬ÃÖ°í¿ìÈ£ÃP  ,¿ë¿ë¿ë(fkkl****),2015.05.21 15:22
10,°ü¶÷°´¿ª½Ã¾îº¥Á®¼ö ! 3ÆíÀÌ ±â´Ù·ÁÁý´Ï´Ù  ,·¯ºÎ(ownb****),2015.05.21 15:17
5,°ü¶÷°´±×³É ¶§¸®°í ºÎ¼ö´Ù ³¡? ¸Õ°¡ ¿µÈ­¿¡  ¸ôÀÔÀÌ  ¾ÈµÅ...  ,dndw****,2015.05.21 15:04
8,°ü¶÷°´ºÐ¸í ¸¶ºí ¿µÈ­ ÃàÁ¦°ÝÀÎ ¾îº¥Á®½ºÀÌÁö¸¸ÀÌ¹ø ÀÛÇ°Àº ÆäÀÌÁî 3·Î ³Ñ¾î°¡±â À§ÇÑ ÇÏ³ªÀÇ ºê¸´Áö¿ªÇÒÀ» ÇÑ °Í °°¾Æ¼­ Á¶±Ý ¾Æ½¬¿ò. Ä¸Æ¾ ¾Æ¸Þ¸®Ä« 1ÀÇ ´À³¦? ±×·¡µµ ½ºÄÉÀÏÀÌ³ª Ä÷¸®Æ¼´Â ¸¶ºí ÆÒÀÌ¶ó¸é ¹«½ÃÇÒ ¼ö ¾øÀ½!  ,Thaddeous(dgrm****),2015.05.21 15:02
8,°ü¶÷°´Á¶¿¬µé°ú 3ÅºÀÌ ¾î¶»°Ô µÉ°ÇÁö¿¡ ´ëÇÑ ±Ã±ÝÁõÀÌ »ý°å´Ù. ¹º°¡ 2ÆÛ¼¾Æ® ºÎÁ·ÇßÁö¸¸ º¼¸¸Çß´Ù.  ,¾ÆÅÙ±º(sour****),2015.05.21 15:01
10,°ü¶÷°´²¥¸£¸£ ²ÜÀë °³Àë ÇÙÀëÀÌ³×¿ë  ,¿ä¸¾¶§(ptan****),2015.05.21 15:00
7,»ìÂ¦ Áö·çÇÑ °¨ÀÌ ÀÖ¾úÁö¸¸ º¼¸¸ÇÔ. ´ÙÀ½ÆíÀº ÁøÂ¥ ±â´ëµÇ³×¿ä. ¹«·Á Á×À½ÀÇ ³²ÀÚÄ£±¸°¡ µîÀå. ¤»  ,°Ü¿ïÀÇ½£(amom****),2015.05.21 15:00
8,°ü¶÷°´³Ê¹« ±â´ëÇÏ¸é Àç¹Ì¾ø´Ù´Â¸» ¾Æ´Õ´Ï´Ù! Á¤¸» Àç¹Õ¾î¿ä ¾à°£ ½Ç¸ÁÇß´ø°Ç ÇÑ±¹¾ÀÀÌ º°·¯ ¾È³ª¿Í¿ä¤Ì¤Ì °³ºÀÀüºÎÅÍ ÇÑ±¹¾À¾ê±â°¡ ¸¹¾Æ¼­ ±â´ëÇß´Âµ¥..  ,lov7****,2015.05.21 14:58
8,°ü¶÷°´¾×¼ÇÀº È­·ÁÇÏ³ª ½ºÅä¸®´Â º°·ÎÀÓ  ,¤¾(roug****),2015.05.21 14:56
9,°ü¶÷°´Àç¹Õ¾ú¾î¿ä ¤» ÃßÃµÃßÃµÇÕ´Ï´Ù  ,Laqea_co(ajem****),2015.05.21 14:55
10,°ü¶÷°´ÀëÀÕ°ÔÀßº»°Í°°¾Æ¿ä¤»  ,È£È£¾ÆÁÜ¸¶(hyi4****),2015.05.21 14:50
8,°ü¶÷°´Àç¹Õ´Âµ¥ 1º¸´Ù º°·Ðµí..  ,¹Ú³ª·¡(skfo****),2015.05.21 14:43
10,°ü¶÷°´¿ª½Ã±â´ë¸¦ÇÏµç¾ÈÇÏµçÈ÷¾î·Î¹°ÀºÈ÷¾î·Î¹°ÀÌ´Ù  ,°íÁ¾±Ô(kojo****),2015.05.21 14:39
8,°ü¶÷°´500¿ø¹ÞÀ»·Á°í ¿Ã·ÇÀ½ º¼¸¸ÇÔ  ,»õ±æÅë¿î(kr24****),2015.05.21 14:36
9,°ü¶÷°´Àç¹Õ°Ô Àß ºÃ¾î¿ä~!!  ,·Ï¸®(dowd****),2015.05.21 14:24
5,"¾µµ¥¾øÀÌ Ã¶ÇÐÀûÀÎÃ¼, ´õ »ê¸¸ÇÑ Èå¸§  ",ÀÌÀç¼º(xlph****),2015.05.21 14:24
9,°ü¶÷°´Àç¹ÌÀÖ³×¿ä ¤¾¸¶ºí»ç ¿µÈ­¸¦ ¼ø¼­´ë·Î º¸°í ºÃÀ¸¸é ¸¶Áö¸·¿¡ ³ª¿Â º¸¶ó»öÀÌ ´©±ºÁö ¾Ë¾ÒÀ»ÅÙµ¥..¤¾¤¾  ,»ÑÀ×»Ñ»ÑÀ×(cha3****),2015.05.21 14:21
10,°ü¶÷°´»¡¸® ´ÙÀ½Æí ³ª¿ÔÀ¸¸é ÁÁ°Ú¾î¿ä.  ,dunk****,2015.05.21 14:20
10,°ü¶÷°´±»±» ²ÜÀëÀÔ´Ï´Ù. Àç¹Õ¾î¿ä  ,¿ÀÈ£¸®(dydq****),2015.05.21 14:18
10,°ü¶÷°´¸¶Áö¸·ÀÌ....ÃÖ°íÁö..¤»  ,cmk6****,2015.05.21 14:08
8,°ü¶÷°´¾×¼Ç¿µÈ­ ´ä°Ô ½Ã¿ø½Ã¿ø  ,µð¾Æ(dia3****),2015.05.21 14:08
8,°ü¶÷°´Àç¹Õ³×¿ä ÀüÆíÀ»²Àº»ÈÄ¿¡ º¸¼Å¾ßÀÌÇØ°¡¼ö¿ùÇÒµí  ,¤¾333(leeo****),2015.05.21 13:57
10,ÀüÀÛÀ» ´Ù º¸°í °¡´Ï µÇ°Ô ÀÌ¾îÁö´Â ºÎºÐÀÌ ¸¹¾Æ Àç¹Õ°Ô º»°Å °°½À´Ï´Ù  ,¼Ö³ª¹«(liob****),2015.05.21 13:57
10,°ü¶÷°´ÃÖ°íÀÔ´Ï´Ù^^Àç¹Õ°Ôº¸¾Ò½À´Ï´Ù~  ,¿¹ºó¸¾(sshp****),2015.05.21 13:47
8,8Á¡ ÁØ´Ù. ÀüÆí¿¡ ºñÇØ... Á» ¸ðÀÚ¸£´Ù.  ,ÇÁ¶óÀÓ(aky7****),2015.05.21 13:46
10,°ü¶÷°´²ÜÀë!ÀÔ´Ï´ÙÇÏÈ÷ÇÏÇÏÈ£ÇÏ³¥ÇÏ  ,alsr****,2015.05.21 13:35
10,°ü¶÷°´³Ñ Àç¹Õ¾î¿ä!!! ÃÖ°í¿¹¿ë¢½¢½  ,DoEun(kipp****),2015.05.21 13:33
6,°ü¶÷°´Á» À¯Ä¡ÇÏ°í cg ³Ê¹« Æ¼³² ..  ,ÇØ¹Ù¶ó±â(hyun****),2015.05.21 13:08
10,°ü¶÷°´Á¤¸» Àç¹Ô°Ô ºÃ´ø ¿µÈ­ ÀÔ´Ï´Ù  ,È«ÀÌ(will****),2015.05.21 13:00
7,°ü¶÷°´Á¶±Ý Áö·çÇÏ³ª º¼¸¸Àº ÇÏ³×¿ä  ,park****,2015.05.21 12:56
8,°ü¶÷°´±¤ÆÒÀÎ Àú·Î½á´Â ¸¸Á·. ÇÏÁö¸¸ ¸¶ºí ¿µÈ­¸¦ Ã³À½ Á¢ÇÏ´Â »ç¶÷ÀÌ¶ó¸é ½Ç¸Á½º·¯¿ïÁöµµ....  ,È²½Ü(blue****),2015.05.21 12:54
10,°ü¶÷°´½Ç¸Á½ÃÅ°Áö ¾Ê´Â ¾îº¥Á®½º  ,Y Jun(gn00****),2015.05.21 12:27
9,°ü¶÷°´¾ÆÀÌ¿Í µÑÀÌ µ¥ÀÌÆ®¿´´Âµ¥ ÀÌ°ÅÀÌ°Å Àë³ª´ë¿ä~~´ÙÀ½ÆíÀÌ ³Ê¹« ±â´ëµÇ¿ä  ,juni****,2015.05.21 12:23
10,°ü¶÷°´¾Æ ¸»ÀÌÇÊ¿äÇÏ¸®.. ÃÖ°í  ,¿¡Åä½º¹Ìµð¾î(etho****),2015.05.21 12:22
6,"°ü¶÷°´3D·Î °ü¶÷Çß´Âµ¥, ´«ÀÌÇÇ·ÎÇØ¼­ ±×·±°¡ Àú´Â ±×³É±×·¨´ø°Í °°¾Æ¿ä. »ý°¢º¸´Ù´Â º°·Î? ÀÏ´Ü ³Ê¹«±æ¾î¼­¤Ð¤Ð Àú´Â ¿µÈ­º¼ÁÙ¸ð¸£´Â »ç¶÷ÀÎ°¡ºÁ¿ä  ",asd1****,2015.05.21 12:21
7,°ü¶÷°´È÷¾î·Î¹°Àº º°·Î ¾ÈÁÁ¾ÆÇÞ´Âµ¥ ÀÌ°Åº¸°í »ý°¢ÀÌ Á¶±Ý ¹Ù²î±ä Çß¾î¿ä º¼¸¸ÇÏ´õ±º¿ä ¤»¤¾  ,ºý°¡³×(gkdl****),2015.05.21 11:51
8,°ü¶÷°´Àç¹Õ¾î¿ä ´ëÇÑ¹Î±¹ÀÌ Á» ÃÌ Ã³·³ ³ª¿Í¼­ ¾Æ½Ã¿ü¾î¿ä¤Ð¤Ð  ,evec****,2015.05.21 11:25
7,°ü¶÷°´Àç¹ÌÁü »ý°¢ÇÑ¸¸Å­ÀÇ¿µÈ­  ,xorn****,2015.05.21 11:24
7,°ü¶÷°´±â´ëÇß´Âµ¥  »ý°¢º¸´Ù´Â  ½ºÅä¸®°¡ Àç¹Ì°¡ ¾ø¾ú½À´Ï´Ù.¾Æ½±Áö¸¸ ´ÙÀ½ÆíÀ» ±â´ëÇØº¾´Ï´Ù.  ,·çÄ«½º¾ÆÀÌµ§Æ¼Æ¼(worl****),2015.05.21 11:21
9,°ü¶÷°´¿ª½Ã ¸¶ºíÀÌ¶ó°í ÀÎÁ¤ÇÒ¼ö¹Û¿¡¾ø½À´Ï´Ù. ÀÌ¹øÆíÀ¸·Î ÀÎÇØ ´ÙÀ½¿¡ ³ª¿Ã ¾ÆÀÌ¾ð¸Ç°ú Ä¸Æ¾¾Æ¸Þ¸®Ä« ½Ãºô¿ö°¡ ±â´ëµÇ³×¿ä!  ,you¾ö»ì(pss3****),2015.05.21 11:16
10,¿µÈ­¸¦ ºÃ´Âµ¥... Á÷Á¢ º¸¼¼¿ä. ÀÌ ÀÌ»ó ¼³¸íÀÌ ÇÊ¿äÇÕ´Ï±î?  ,¿£µå Å¸ÀÌ°Å(dasy****),2015.05.21 11:04
8,°ü¶÷°´±âÁ¸ÀÇ ¾îº¥Á®½ºº¸´Ù Àç¹Ì¾ø´Ù´Â ÆòÀÌ ¸¹À¸³ª ÃæºÐÈ÷ ¸Å´Ï¾ÆÀûÀÎ ¿ä¼Ò¸¦ ÃæÁ·½ÃÄÑÁØ ¿µÈ­¿´´Ù.  ,jung****,2015.05.21 10:30
10,°ü¶÷°´¾îº¥Á®½º Àç¹Õµå¾Æ¾Æ¾Æ  ,¹èÀçÇö(qowo****),2015.05.21 10:29
10,°ü¶÷°´¾îº¥Á®½º...°Á º¸½Ã¸é ¾ÈµÉ±î¿ä???  ,Ãµ¼¼À±(tpdb****),2015.05.21 10:01
10,°ü¶÷°´Àç¹Õ¾î¿ä 1¿¡ºñÇØ´Â ±×´Ú  ,ÀÚ½É(dudq****),2015.05.21 09:54
4,°ü¶÷°´½ºÅä¸®°¡ ¾ø¾î¼­ Áö·çÇÏ´Ù »ý°¢‰ç½À´Ï´Ù. ½ºÄ®·¿ ¿äÇÑ½¼ º¸·¯ °¬½À´Ï´Ù.  ,juyeon(juye****),2015.05.21 09:53
6,°ü¶÷°´»õ·Î¿î Ä³¸¯ÅÍÀÇ µîÀåÀÌ »õ·Î¿î Àç¹Ì¸¦ ÁÝ´Ï´Ù. ÇÏÁö¸¸ ¸¶Áö¸· ¿£µùÀÇ Ã¶ÇÐÀû ¼³Á¤ÀÌ Á¶±Ý..  ,»õº®4½Ã(hurp****),2015.05.21 09:36
10,¸¶ºí ÆÒÀÌ¶ó ±×·±Áö Áö·çÇÑ°Å ¸ð¸£°í ºÃÀ½..¤»¤» ´ÙÀ½ Æíµµ ¿ÏÀü ±â´ëµÊ~  ,È²ÀÎÁØ(inju****),2015.05.21 09:32
7,"¾à°£Àº ¾Ö¸ÅÇÑ ¿µÈ­.. 3Æí ¶Ç ³ª¿Ã°Å °°Àºµ¥,,,³»µ¿»ýÀº Àç¹Õ´Ù°í ÇÏÁö¸¸ ±×³É ¸¸È­´Ù°¨ÈïÀÌ Å©°Ô ÀÏ¾î³ªÁö´Â ¾Ê´Â´Ù...  ",suvi****,2015.05.21 09:27
10,°ü¶÷°´ÃÖ°íÀÇÄ÷¸®Æ¼ ´Ù¸¸ ÀüÆíº¸´Ù´Â ±×Àú±×·§¾î¿ä  ,Youn Chang(gang****),2015.05.21 08:51
10,°ü¶÷°´¿ª½Ã³ª ³Ê¹« ÀëÀÖ³×¿ä ´ÙÀ½°Íµµ ±â´ë  ,¸®Å°Ãá(chun****),2015.05.21 08:42
3,°ü¶÷°´³Ê¹« Àç¹Ì¾ø³×¿ä.±â´ëÇÏ°í ºÃ´Âµ¥....  ,k963****,2015.05.21 08:32
10,º¸°í ¶Ç ºÁµµ Àç¹ÌÀÖ´Ù. ¹°·Ð È£ºÒÈ£´Â ÀÌÇØÇÑ´Ù. ¾Æ´Â »ç¶÷ÀÏ ¼ö·Ï ´õ Àç¹Õ´Â ¿µÈ­. ½Ãºô¿ö¿Í ÀÎÇÇ´ÏÆ¼¿ö ¹ÌÄ¡µµ·Ï ±â´ëµÈ´Ù.  ,MUKUWON(sala****),2015.05.21 08:00
10,°ü¶÷°´¾ÆÀÌµé°ú º¸±â¿¡ ÁÁ¾Ò¾î¿ä  ,¹Ì¹Ì½º(mimi****),2015.05.21 07:50
9,°ü¶÷°´±â´ëÇÑ°Í¸¸Å­ Àç¹Õ¾ú´Ù. ¸¶Áö¸· ¿£µùÅ©·¹µ÷µµ º¸´Ï´ÙÀ½Æíµµ ±â´Ù·ÁÁø´Ù.  ,´ÜÁö¸¾(danj****),2015.05.21 07:32
8,°ü¶÷°´Á¶±Ý ´Ã¾îÁö´Â ¸éÀÖ½À´Ï´Ù ±ú¾ËÀç¹Ìµµ ÀÖÀ¸´Ï Å« ±â´ë´Â ÇÏÁö ¸¶½Ã°í È÷¾î·Îµé º¸´Â Àç¹Ì·Î º¸½Ã±æ  ,oops****,2015.05.21 07:06
10,°ü¶÷°´Àç¹Õ°Ô Àßº»°Í °°¾Æ¿ä~~  ,³¯À¯(cksg****),2015.05.21 06:32
10,¿ì¸®µÎ ÀÌ·±¿µÈ­ÇÑ¹øÂë...¤»  ,°ú¹¬(yhn5****),2015.05.21 06:18
8,°ü¶÷°´½ºÆ®·¹½º È® ³¯·Á¹ö¸± ¿µÈ­12¼¼ ÀÌ»óÀÌ¶ó ºÎ¸ð´ÔÀÌ¶û ¿ÜÃâÀ» ½È¾îÇÏ´Â ¾ÆÀÌµé°ú ÇÔ²²ÇÏ±â¿¡ ³Ñ ÁÁÀº¿µÈ­ÀÔ´Ï´Ù~^^  ,acc6****,2015.05.21 05:35
10,°ü¶÷°´¾×¼ÇÀº ¹¹ ¿ª½Ã Áö¸®±¸¿ä ¶±¹äÃ£´Â Àç¹Ì¿¡ ¸¶ºí ¿µÈ­ º¸´Â 1ÀÎ  ,khj(11kh****),2015.05.21 02:46
9,°ü¶÷°´Àç¹Ì´Â ÀÕ´Âµ¥ ³Ê¹« ±â´ëÇÞ³ªºÁ...¤ÐÁß°£Áß°£ Áö·çÇÑ ºÎºÐ. ¶§¹®¿¡....±×·¡µµ ¿ª½Ã ¾×¼ÇÀº good~!!  ,´ëÇ¥(djsj****),2015.05.21 02:22
10,°ü¶÷°´¸»ÀÌÇÊ¿ä¾ø´Ù 10Á¡  ¸¶ºí  ,grea****,2015.05.21 02:12
8,¿ª½Ã ¼ÓÆíÀÌ±¸³ªÇÏ´Â ³»¿ë  ,dtd1****,2015.05.21 02:06
9,°ü¶÷°´°£¸¸¿¡ ¿µÈ­¸¦ ºÃ³×¿ä.  ,¹é±º(chab****),2015.05.21 01:55
10,ÃÖ°í´Ù ÁøÂ¥ µÎ¹øºÃ´Ù.  ,°íÇâ¸¸µµ(jooo****),2015.05.21 01:53
8,°ü¶÷°´º¼¸¸Çß´Ù¸¶ºíÆ¯À¯ÀÇ À¯¸Ó°¡ ¾×¼Ç°ú ÇÔ²²  ,11(jjj9****),2015.05.21 01:41
8,°ü¶÷°´Àç¹ÌÀÕ¾ù´ç¤» ¤»¤»!!  ,hanlnala(maoo****),2015.05.21 01:36
10,Áö³­¹ø²¨º¸´Ù ¾îµÓ±â´Â ÇßÁö¸¸ ´õ ¿õÀåÇØÁö°í ÀüÅõµéµµ ´õ ¸ÚÁ®Á®¼­ 2½Ã°£µ¿¾È ÀÔ¹ú¸®¸é¼­ ºÃ¾î¿ä¤¾¤¾¸¶ºí¿¡¼­ ³ª¿Ã ´ÙÀ½ ¿µÈ­µéÀÌ ´Ù ±â´ë°¡ µÇ¿ä¤Ð¤Ð  ,tempos(sumi****),2015.05.21 01:28
9,°ü¶÷°´ÀßºÃ½À´Ï´Ù¤¾¾ð´Éº¸¼Å¿ä  ,rlae****,2015.05.21 01:25
10,°ü¶÷°´Àç¹ÌÀÖ¾ú¾î¿ä~¤¾ ´«È£°­ Àß Çß½À´Ï´Ù.  ,´Þ¸®±â(chlr****),2015.05.21 01:25
9,°ü¶÷°´ÀÌ¸§°ªÀº ÇßÁö¸¸ ±â´ë¿¡´Â ¸ø¹ÌÃÆ³×¿ä ¤Ð  ,ÂÉ²¿¹Ì(kind****),2015.05.21 01:10
9,°ü¶÷°´Àç¹ÕÀ½ Á¤¸»·Î ¾îº¥Á®½º´Â ´ëÀÛÀÔ´Ï´Ù  ,ºí·¢ÅäÁî(ghos****),2015.05.21 01:05
8,°ü¶÷°´Àû´çÈ÷ º¼¸¸ÇÑ ¿µÈ­ ¼­¿ïÀº ´«±ôÂ¦ÇÒ»õ¿¡ Áö³ª°¡Áö¸¸ ¤¾¤¾  ,kj16****,2015.05.21 00:25
8,°ü¶÷°´ÇÐ»ýµéÀÌ ÀÚÁÖ °¡´Â ºßÆä°°Àº ´À³¦  ¸¹Àºµ¥ Á»  ¾öÃ» °í±ÞÁöÁø ¾ÊÀ½  ,°¡³ª´Ù¶ó¸¶¹Ù»ç¾ÆÀÚÂ÷(gjwj****),2015.05.21 00:07
8,°ü¶÷°´µþ³»¹Ì¶û ½Å¶ûÀÌ¶û ºÃ´Âµ¥ Àç¹ÌÀÖ¾úÀ½.Å³¸µ Å¸ÀÓ¿ëÀ¸·Î µüÀÓ.µþ³»¹Ì°¡ ¹«Áö ÁÁ¾ÆÇßÀ½.¤»¤»  ,indi(indi****),2015.05.20 23:55
10,°ü¶÷°´Àç¹Õ¾ú¾î¿ä~ÇÑ±¹°ú °ü·ÃµÈ ³»¿ëÀÌ ³ª¿Ã¶© ´õ ÁÖÀÇ±í°Ô ºÃ¾î¿ä ¤»¤»¤»  ,½Çºñ¾Æ·»(wbal****),2015.05.20 23:48
8,±×³É Àç¹ÔÀ½ 3°¡ ±â´ëµÇ´Â !  ,ÃÖ¿¹Áø(dpfl****),2015.05.20 23:42
10,°ü¶÷°´ÁÁ¿¡¿äÁÁº¼¸¸ÇÞ¿À ¤º¾Ó  ,¿¡µðÀ¯(addy****),2015.05.20 23:35
10,°ü¶÷°´ÇØº´´ë È­ÀÌÆÃ!!!!  ,±ÇÇõºó(bin_****),2015.05.20 23:19
8,°ü¶÷°´ÀüÆíÀÇ ½Å¼±ÇÔ¿¡ºñÇØ º°·Î ÄÉ¸¯ÅÍÀÇ º¯È­¿Í ¿øÀÛÀÇ ÇÑ°è°¡ÀÕ´ÂµíÇÏ´Ù  ,jsm2****,2015.05.20 23:11
8,°ü¶÷°´¹«Áö ±æ¾ú½À´Ï´Ù..?  ,Á¦·Î(jljk****),2015.05.20 22:55
10,°ü¶÷°´3°¡ ±â´ëµË´Ï´Ù ¤»¤» ÁÁ¾Æ¿ë¤»  ,TheEdge(u2_e****),2015.05.20 22:49
8,°ü¶÷°´±â´ëÀÌ»óÀº¾Æ´ÏÁö¸¸Àç¹Õ¾î¿ä!  ,yj31****,2015.05.20 22:47
7,°ü¶÷°´not bad! :-)  ,Â¯(lyrn****),2015.05.20 21:46
7,°ü¶÷°´±¦Âú¾Æ¿ä. ±Ùµ¥ ¸¶Áö¸·¿¡ Á» Á¹À½  ,¸®¸ß(imis****),2015.05.20 21:36
8,¾öÃ»³­ ¿¹Áö¸ùÀ» ²Ù°í ÀÏ¾î³µ´Âµ¥ Ä£±¸µéÀÌ ¾îº¥Á®½º¸¦ º¸·¯°¡ÀÚ°íÇÏ³× ÇÏÇÏÁK ±â´ë¸¸¹ß·Î µé¾î°¡ ÈÄ²öÈÄ²ö ´Þ¾Æ¿Ã¶ó ³ª¿Ô´Ù  ,thems(add9****),2015.05.20 21:29
8,°ü¶÷°´¾îº¥Á®½º 1 ÀÌ ´õ Àç¹Õ±äÇÔ  ,ÇÕ¼ºÀÌ³×(cyru****),2015.05.20 21:27
6,°ü¶÷°´Å©...Å©Åª...Â¥Áõ³ª´Â±º  ,½º³ªÀÌÆÛ¾ÈÁß±Ù(0321****),2015.05.20 21:26
10,°ü¶÷°´Àç¹Õ´Ù¤»¤»Àç¹Õ´Ù Àç¹Õ´Ù  ,¼Õµ¿Áø(jok_****),2015.05.20 21:26
10,È­·ÁÇÑ ¿µ»ó¹Ì´Â Á¤¸» ¶Ù¾î³ª¸ç Á¤¸» Àç¹ÌÀÖ´Ù ÇÏÁö¸¸ ¿µÈ­ÀÇ ÁÖ Å¸°ÙÀÌ ¾îº¥Á®½º 1¶§º¸´Ù ´õ ¾î¸° ¿¬·ÉÃþÀ» °Ü³ÉÇÑ °ÍÀÌ ´«¿¡ º¸ÀÎ´Ù ºñ±³ÇÏÀÚ¸é ¿¢½º¸Ç2¿Í ¿¢½º¸Ç3°°Àº ´À³¦? ÇÏÁö¸¸ ¿¢½º¸Çº¸´Ü ÈÎ¾À Àç¹ÕÀ½  ,ibor****,2015.05.20 21:09
10,°ü¶÷°´Àç¹Õ¾î¿ä~¡Ú¡Ú¡Ú¡ÚÃßÃµ!!!  ,ÀÌ°¡¿µ(arti****),2015.05.20 21:05
8,°ü¶÷°´¾ÆÀÌµé°ú°°ÀÌº¸°í¿Ô³×¿äÀëÀÖ¾î¿ä  ,°¡À»Çâ±â(jiay****),2015.05.20 21:00
8,"Àç¹Ì´Â ´Ü¿¬ º¸ÀåµÈ´Ù. ¿ÂÀüÈ÷ ""Àç¹ÌÀÖ´Ù""¶ó°í ´À³¥·Á¸é, ¸î°¡Áö È¤Àº ²Ï ¸¹Àº ¾Æ½¬¿îÁ¡µéÀº ±×³É Áö³ªÃÄ¾ßÇÑ´Ù.  ",Çì·¹ÀÌ½º(weqr****),2015.05.20 20:55
9,°ü¶÷°´Àç¹ÌÀÖ³×¿ä...Ä¸Æ¾¾Æ¸Þ¸®Ä«ºÎÅÍ ÃµÃµÈ÷ ´Ù½Ã Ã£¾ÆºÁ¾ß °Ú³×¿ä  ,ÃÖÁ¾°ü(jaka****),2015.05.20 19:59
